1108939	A2	4952004	1.0	0.00267484912894545	LR
1108939	A2	3366423	2.0	0.0026651919873992612	LR
1108939	A2	7211784	3.0	0.0025355999788258476	LR
1108939	A2	3004441	4.0	0.002409758368997086	LR
1108939	A2	1319515	5.0	0.0023476803756402255	LR
1108939	A2	8675949	6.0	0.002330946032616538	LR
1108939	A2	5615065	7.0	0.0022934149705977278	LR
1108939	A2	732876	8.0	0.0022871553242095593	LR
1108939	A2	7217246	9.0	0.0022822357493987	LR
1108939	A2	3317049	10.0	0.002267440936720519	LR
1108939	A2	2943900	11.0	0.002230751024782327	LR
1108939	A2	5633307	12.0	0.002226093760930563	LR
1108939	A2	8505735	13.0	0.002212915454273819	LR
1108939	A2	1557042	14.0	0.0021925932153232562	LR
1108939	A2	3727298	15.0	0.0021493170882302265	LR
1108939	A2	5770958	16.0	0.0021455225495553825	LR
1108939	A2	6479619	17.0	0.002141233274075641	LR
1108939	A2	753537	18.0	0.002139852726354929	LR
1108939	A2	1546127	19.0	0.0021374727274575183	LR
1108939	A2	1406449	20.0	0.0021367845410266277	LR
1108939	A2	5193212	21.0	0.0021350032136043884	LR
1108939	A2	6684030	22.0	0.002132267334836933	LR
1108939	A2	5535163	23.0	0.0021268368748689286	LR
1108939	A2	1177478	24.0	0.002115585738144197	LR
1108939	A2	640911	25.0	0.002108140287552677	LR
1108939	A2	7404164	26.0	0.002085967719127492	LR
1108939	A2	140445	27.0	0.0020760342032247565	LR
1108939	A2	699436	28.0	0.0020706655452393356	LR
1108939	A2	6758075	29.0	0.002060233019408228	LR
1108939	A2	3550470	30.0	0.0020554808154809303	LR
1108939	A2	283603	31.0	0.002054442337389557	LR
1108939	A2	3972224	32.0	0.002051676767607274	LR
1108939	A2	8832216	33.0	0.002048396519629191	LR
1108939	A2	140444	34.0	0.0020475857798760897	LR
1108939	A2	6429862	35.0	0.0020423392971352433	LR
1108939	A2	6765120	36.0	0.0020398097548464914	LR
1108939	A2	42733	37.0	0.002037946459482194	LR
1108939	A2	5089209	38.0	0.0020329694742270217	LR
1108939	A2	2595709	39.0	0.002030656402263728	LR
1108939	A2	3067627	40.0	0.002028587033769695	LR
1108939	A2	4631893	41.0	0.0020231790225286295	LR
1108939	A2	5143033	42.0	0.0020164718397211226	LR
1108939	A2	1787768	43.0	0.0020136658262184417	LR
1108939	A2	461779	44.0	0.0020129125112956685	LR
1108939	A2	1174411	45.0	0.002011335767067272	LR
1108939	A2	4631892	46.0	0.002003377018987647	LR
1108939	A2	241978	47.0	0.0020033147218048598	LR
1108939	A2	1460267	48.0	0.002000542197331533	LR
1108939	A2	2435897	49.0	0.0019951582398320925	LR
1108939	A2	5460121	50.0	0.0019909602509009788	LR
1108939	A2	2893378	51.0	0.0019889161572425387	LR
1108939	A2	6552456	52.0	0.0019870099685550453	LR
1108939	A2	3568819	53.0	0.0019822247386312294	LR
1108939	A2	6170675	54.0	0.00197572473265156	LR
1108939	A2	2441913	55.0	0.001973225992783729	LR
1108939	A2	2931941	56.0	0.001970412844961031	LR
1108939	A2	8754942	57.0	0.001968026272323255	LR
1108939	A2	3750344	58.0	0.001967988555341703	LR
1108939	A2	127555	59.0	0.0019653506601903627	LR
1108939	A2	751034	60.0	0.001962064146429277	LR
1108939	A2	6170676	61.0	0.0019613864922304216	LR
1108939	A2	1244324	62.0	0.0019600635006451635	LR
1108939	A2	7304361	63.0	0.001959254209827322	LR
1108939	A2	6950182	64.0	0.0019585847745128243	LR
1108939	A2	6212465	65.0	0.0019552953793497236	LR
1108939	A2	6663340	66.0	0.0019537722555686486	LR
1108939	A2	4310783	67.0	0.0019512409315585297	LR
1108939	A2	6994755	68.0	0.0019473968977399136	LR
1108939	A2	1765376	69.0	0.001942721552503986	LR
1108939	A2	449467	70.0	0.0019336981416222404	LR
1108939	A2	6807725	71.0	0.0019277588196455686	LR
1108939	A2	7634011	72.0	0.0019267192114868202	LR
1108939	A2	6715426	73.0	0.0019256831720968425	LR
1108939	A2	6830566	74.0	0.00191952426209405	LR
1108939	A2	3123466	75.0	0.0019173741439905054	LR
1108939	A2	2068537	76.0	0.0019166558959864354	LR
1108939	A2	6571531	77.0	0.0019154476403245991	LR
1108939	A2	2776212	78.0	0.001914661434326749	LR
1108939	A2	7804761	79.0	0.0019133275379774272	LR
1108939	A2	4146549	80.0	0.0019124193369179985	LR
1108939	A2	1582982	81.0	0.0019122723140932653	LR
1108939	A2	5182924	82.0	0.001909608266063874	LR
1108939	A2	2334349	83.0	0.0019087386311182819	LR
1108939	A2	477179	84.0	0.0019057711742485406	LR
1108939	A2	6170678	85.0	0.0019052465724070714	LR
1108939	A2	3092483	86.0	0.0019047940058303102	LR
1108939	A2	5101048	87.0	0.0019043085405782993	LR
1108939	A2	3130229	88.0	0.0019032481396862504	LR
1108939	A2	7628746	89.0	0.0018995501915331106	LR
1108939	A2	3271966	90.0	0.001896838647045926	LR
1108939	A2	8620089	91.0	0.0018958284608349399	LR
1108939	A2	6170677	92.0	0.001891146970387483	LR
1108939	A2	1276644	93.0	0.0018905835550767256	LR
1108939	A2	8406305	94.0	0.0018869587699861248	LR
1108939	A2	6384444	95.0	0.0018867165995307186	LR
1108939	A2	7417696	96.0	0.0018853768366713522	LR
1108939	A2	4233626	97.0	0.0018797363831175513	LR
1108939	A2	8037119	98.0	0.0018795474069979465	LR
1108939	A2	1156430	99.0	0.0018772622536767198	LR
1108939	A2	7431274	100.0	0.0018772358508877616	LR
1112389	A2	6961243	1.0	0.004244640287681339	LR
1112389	A2	5942428	2.0	0.004234151975738348	LR
1112389	A2	8775876	3.0	0.003403092792364414	LR
1112389	A2	4337247	4.0	0.00334243651436911	LR
1112389	A2	6780772	5.0	0.0031599734806159103	LR
1112389	A2	3082510	6.0	0.0030506217227863164	LR
1112389	A2	7274260	7.0	0.003007734462103132	LR
1112389	A2	7274258	7.0	0.003007734462103132	LR
1112389	A2	899639	8.0	0.00299543024081874	LR
1112389	A2	3082509	9.0	0.0029852570993899106	LR
1112389	A2	3082508	10.0	0.0029722113809890548	LR
1112389	A2	7686897	11.0	0.002960539468995194	LR
1112389	A2	4674579	12.0	0.0028989491109685	LR
1112389	A2	4674573	12.0	0.0028989491109685	LR
1112389	A2	1116788	13.0	0.002898465731429015	LR
1112389	A2	2840953	14.0	0.002891114938014879	LR
1112389	A2	5054162	15.0	0.0028899318705083313	LR
1112389	A2	3082514	16.0	0.0028828082005514875	LR
1112389	A2	4284050	17.0	0.002881616907766301	LR
1112389	A2	4741102	18.0	0.002851356950370888	LR
1112389	A2	7274253	19.0	0.002811159552756828	LR
1112389	A2	1722347	20.0	0.002807730841527284	LR
1112389	A2	7117143	21.0	0.00279147679498901	LR
1112389	A2	8138764	22.0	0.00277915714731168	LR
1112389	A2	5921757	23.0	0.0027731709324728335	LR
1112389	A2	2667825	24.0	0.0027611757852189314	LR
1112389	A2	1580790	25.0	0.002758765788635828	LR
1112389	A2	7119572	26.0	0.0027433488900921966	LR
1112389	A2	4337253	27.0	0.0027362226080781624	LR
1112389	A2	4862781	28.0	0.0027292061684006004	LR
1112389	A2	211267	29.0	0.002726180570194815	LR
1112389	A2	235022	30.0	0.002722945651406331	LR
1112389	A2	8059119	31.0	0.0027113498838468777	LR
1112389	A2	33956	32.0	0.002698636617254955	LR
1112389	A2	1240061	33.0	0.0026791438855083027	LR
1112389	A2	3083763	34.0	0.0026756389516977715	LR
1112389	A2	666933	35.0	0.002673209271359161	LR
1112389	A2	4067077	36.0	0.0026677239239752885	LR
1112389	A2	4741107	37.0	0.0026588178940536514	LR
1112389	A2	2086176	38.0	0.0026582420677788298	LR
1112389	A2	1266769	39.0	0.0026576377242758407	LR
1112389	A2	3979492	40.0	0.002652867204030391	LR
1112389	A2	8019485	41.0	0.002649288387862539	LR
1112389	A2	5890708	42.0	0.0026475053673741646	LR
1112389	A2	3180888	43.0	0.0026474705459198023	LR
1112389	A2	7344028	44.0	0.002643637286182908	LR
1112389	A2	8204295	45.0	0.002636877666492157	LR
1112389	A2	4679856	46.0	0.0026363706933797437	LR
1112389	A2	6746140	47.0	0.0026311252441904463	LR
1112389	A2	4329503	48.0	0.002624674431569412	LR
1112389	A2	6535756	49.0	0.0026223282418877543	LR
1112389	A2	7274259	50.0	0.0026178937840107635	LR
1112389	A2	5728639	51.0	0.002604637763192694	LR
1112389	A2	3694643	52.0	0.0025949557973743544	LR
1112389	A2	1280601	53.0	0.0025935010783709562	LR
1112389	A2	5217952	54.0	0.0025877987376658517	LR
1112389	A2	8678117	55.0	0.0025873615755801324	LR
1112389	A2	2959512	56.0	0.0025824955794126296	LR
1112389	A2	6042406	57.0	0.0025816121995597577	LR
1112389	A2	8732300	58.0	0.002571453500963049	LR
1112389	A2	7567075	59.0	0.002566528710544682	LR
1112389	A2	621345	60.0	0.0025622463320989835	LR
1112389	A2	1636876	61.0	0.00255691937867795	LR
1112389	A2	6832273	62.0	0.0025541460030416574	LR
1112389	A2	6816026	63.0	0.0025487887593197344	LR
1112389	A2	1901216	64.0	0.002547561538558004	LR
1112389	A2	1509615	65.0	0.0025437927823302275	LR
1112389	A2	4618832	66.0	0.002538218892080676	LR
1112389	A2	2280577	67.0	0.0025379607235480124	LR
1112389	A2	5192857	68.0	0.0025376020783097427	LR
1112389	A2	7686903	69.0	0.0025364234574490564	LR
1112389	A2	449386	70.0	0.0025349880857705705	LR
1112389	A2	6794355	71.0	0.002527620674501633	LR
1112389	A2	6199113	72.0	0.0025263883670879586	LR
1112389	A2	7211038	73.0	0.0025241292611979343	LR
1112389	A2	7853494	74.0	0.002523936889401274	LR
1112389	A2	7224179	75.0	0.0025218398765233306	LR
1112389	A2	289252	76.0	0.0025202363922170773	LR
1112389	A2	3694642	77.0	0.0025159701777972584	LR
1112389	A2	3007358	78.0	0.002513748009933085	LR
1112389	A2	8221223	79.0	0.0025086993554558996	LR
1112389	A2	3480511	80.0	0.0025075807025398706	LR
1112389	A2	6308596	81.0	0.0025072644909381507	LR
1112389	A2	8452814	82.0	0.002503404265006268	LR
1112389	A2	1240062	83.0	0.0025022980620597944	LR
1112389	A2	2086172	84.0	0.002500065662246058	LR
1112389	A2	8138754	85.0	0.0024963980316432552	LR
1112389	A2	3402244	86.0	0.0024958309865512284	LR
1112389	A2	209609	87.0	0.002491824306704228	LR
1112389	A2	3007360	88.0	0.002488453546353755	LR
1112389	A2	7181880	89.0	0.0024770668786654503	LR
1112389	A2	7224811	90.0	0.0024742216579291764	LR
1112389	A2	8060373	91.0	0.0024716664293734174	LR
1112389	A2	8258541	92.0	0.0024698825898328306	LR
1112389	A2	3289282	93.0	0.002465837141642836	LR
1112389	A2	205312	94.0	0.0024570089350652333	LR
1112389	A2	399783	95.0	0.002456470078401691	LR
1112389	A2	3083759	96.0	0.0024551047226748675	LR
1112389	A2	2108371	97.0	0.0024550094254186944	LR
1112389	A2	164786	98.0	0.002440128093596074	LR
792752	A2	8803602	1.0	0.005347765869621448	LR
792752	A2	8803595	2.0	0.005310135384079325	LR
792752	A2	5080327	3.0	0.004399047381340655	LR
792752	A2	5080330	4.0	0.004318683964945974	LR
792752	A2	8666254	5.0	0.0039288496600387085	LR
792752	A2	8803596	6.0	0.0038354918629325487	LR
792752	A2	6571521	7.0	0.003690137063653899	LR
792752	A2	6348951	8.0	0.003639787033586242	LR
792752	A2	8803599	9.0	0.0032895088070459084	LR
792752	A2	8803603	10.0	0.002989574303140124	LR
792752	A2	8803604	11.0	0.002858543791434561	LR
792752	A2	8803598	12.0	0.002406100126311315	LR
1119729	A2	7242224	1.0	0.004270137247726698	LR
1119729	A2	7744056	2.0	0.00400080794498059	LR
1119729	A2	5717887	3.0	0.003455200124175944	LR
1119729	A2	1132661	4.0	0.003452847835905701	LR
1119729	A2	7135041	5.0	0.0034471570809720205	LR
1119729	A2	2107780	6.0	0.00342297215982117	LR
1119729	A2	847187	7.0	0.0034199258666161685	LR
1119729	A2	847182	8.0	0.003407448708410471	LR
1119729	A2	6629466	9.0	0.003336898287471091	LR
1119729	A2	3260554	10.0	0.003299819660507864	LR
1119729	A2	847186	11.0	0.00324419785401852	LR
1119729	A2	7808114	12.0	0.0032266500877689815	LR
1119729	A2	5717894	13.0	0.0032239812493157893	LR
1119729	A2	6509769	14.0	0.003219706540668959	LR
1119729	A2	5581498	15.0	0.0031947421270090075	LR
1119729	A2	8799394	16.0	0.0031907706205255384	LR
1119729	A2	6509775	17.0	0.003148944183382466	LR
1119729	A2	1305580	18.0	0.0031338640177545098	LR
1119729	A2	4972164	19.0	0.0031018089438428252	LR
1119729	A2	5641024	20.0	0.003101257387083483	LR
1119729	A2	6178088	21.0	0.003095914469864463	LR
1119729	A2	6987882	22.0	0.003094756999001184	LR
1119729	A2	5581499	23.0	0.0030570294577527356	LR
1119729	A2	7560307	24.0	0.0030560650970997347	LR
1119729	A2	6509774	25.0	0.003040884422931329	LR
1119729	A2	427483	26.0	0.003039131501698589	LR
1119729	A2	623146	27.0	0.0030030578843761044	LR
1119729	A2	438567	28.0	0.002993433412631536	LR
1119729	A2	7808120	29.0	0.0029893074726942757	LR
1119729	A2	7205001	30.0	0.0029784248037460002	LR
1119729	A2	684852	31.0	0.0029728933495766917	LR
1119729	A2	3282259	32.0	0.0029673797376161574	LR
1119729	A2	410370	33.0	0.0029522483214604735	LR
1119729	A2	6083549	34.0	0.002949954461732798	LR
1119729	A2	6759241	35.0	0.002936647450933499	LR
1119729	A2	1035322	36.0	0.002926332121124142	LR
1119729	A2	6621368	37.0	0.0028944410537908895	LR
1119729	A2	4945839	38.0	0.0028926120293969186	LR
1119729	A2	7131007	39.0	0.002889332486271416	LR
1119729	A2	7217245	40.0	0.002843828883257999	LR
1119729	A2	3888169	41.0	0.0028002964871535504	LR
1119729	A2	5187226	42.0	0.0027799520716812747	LR
1119729	A2	3931515	43.0	0.002773132884259608	LR
1119729	A2	5581494	44.0	0.0027698208404701645	LR
1119729	A2	6707525	45.0	0.002761938956883685	LR
1119729	A2	8556369	46.0	0.0027377579198902616	LR
1119729	A2	507228	47.0	0.002730926755128965	LR
1119729	A2	6654038	48.0	0.002719845900791847	LR
1119729	A2	5643906	49.0	0.0027026736540921806	LR
1119729	A2	4406548	50.0	0.0026902627731221055	LR
1119729	A2	6939964	51.0	0.002689247865861309	LR
1119729	A2	330787	52.0	0.002687551556474124	LR
1119729	A2	5236471	53.0	0.0026794031351744566	LR
1119729	A2	3294950	54.0	0.0026736978052899862	LR
1119729	A2	3195205	55.0	0.002664766574513872	LR
1119729	A2	149870	56.0	0.0026555951771769517	LR
1119729	A2	5977958	57.0	0.0026528438908955104	LR
1119729	A2	6707631	58.0	0.0026516334398212103	LR
1119729	A2	7808117	59.0	0.0026514958364603613	LR
1119729	A2	410376	60.0	0.002630982539415956	LR
1119729	A2	1553309	61.0	0.002629855139955975	LR
1119729	A2	6987875	62.0	0.00262766558705838	LR
1119729	A2	7522660	63.0	0.0026171180734759795	LR
1119729	A2	6482063	64.0	0.0026131621516229664	LR
1119729	A2	7026386	65.0	0.00260816196448424	LR
1119729	A2	2298791	66.0	0.002604387150072033	LR
1119729	A2	5652278	67.0	0.0026011550059100792	LR
1119729	A2	6652003	68.0	0.0026005503611437183	LR
1119729	A2	6511861	69.0	0.0025877564589112294	LR
1119729	A2	5354391	70.0	0.0025855077355205363	LR
1119729	A2	5100914	71.0	0.0025737410615396124	LR
1119729	A2	6411728	72.0	0.0025726300167033993	LR
1119729	A2	8081541	73.0	0.002561231770186417	LR
1119729	A2	524483	74.0	0.0025482457615843687	LR
1119729	A2	4038715	75.0	0.0025439166331175512	LR
1119729	A2	987624	76.0	0.0025307358339339346	LR
1119729	A2	172734	77.0	0.0025296723716499913	LR
1119729	A2	3982548	78.0	0.0025274351847602906	LR
1119729	A2	330789	79.0	0.0025254151689221662	LR
1119729	A2	7808118	80.0	0.0025230910134881133	LR
1119729	A2	188307	81.0	0.0025217345505707273	LR
1119729	A2	7483918	82.0	0.0025207403783093743	LR
1119729	A2	5643908	83.0	0.0025191455258519076	LR
1119729	A2	2180057	84.0	0.0025152619025353797	LR
1119729	A2	3133669	85.0	0.0025132308992999435	LR
1119729	A2	892710	86.0	0.002509629295296055	LR
1119729	A2	2393285	87.0	0.002507067875325003	LR
1119729	A2	3756883	88.0	0.0024850345676768583	LR
1119729	A2	6131634	89.0	0.002483701026827598	LR
1119729	A2	6035983	90.0	0.002483276952170742	LR
1119729	A2	4572555	91.0	0.0024800576851196363	LR
1119729	A2	5950480	92.0	0.0024744954941490547	LR
1119729	A2	1329428	93.0	0.002463547911206482	LR
1119729	A2	4292738	94.0	0.0024628114097254438	LR
1119729	A2	3982549	95.0	0.002453629999821218	LR
1119729	A2	1408483	96.0	0.002451671249164356	LR
1119729	A2	188312	97.0	0.00244989693107966	LR
1119729	A2	2203464	98.0	0.0024465870003957182	LR
1119729	A2	8055669	99.0	0.0024414423754821534	LR
1119729	A2	3888160	100.0	0.002440840048323224	LR
1105095	A2	8692451	1.0	0.0034240845109746775	LR
1105095	A2	2372146	2.0	0.0033151083076125155	LR
1105095	A2	3671937	3.0	0.0032221681571289744	LR
1105095	A2	5460251	4.0	0.003103787633556519	LR
1105095	A2	619215	5.0	0.0030931484037367255	LR
1105095	A2	4536002	6.0	0.0030823891502367506	LR
1105095	A2	8208164	7.0	0.0030056704587393015	LR
1105095	A2	8208158	8.0	0.0029908796442995526	LR
1105095	A2	1447528	9.0	0.002978114452358299	LR
1105095	A2	2536849	10.0	0.0029681903410280356	LR
1105095	A2	4656598	11.0	0.002931667089787934	LR
1105095	A2	8359019	12.0	0.002881145752215465	LR
1105095	A2	4470084	13.0	0.0028683131756396508	LR
1105095	A2	5872111	14.0	0.0028545111634615777	LR
1105095	A2	1047608	15.0	0.0028250214325400247	LR
1105095	A2	4402974	16.0	0.0027666014050337796	LR
1105095	A2	3377007	17.0	0.0027636965108553606	LR
