0,1108939,3899060,-30.64984273170788
1,1108939,3647358,-30.69656874649597
2,1108939,699259,-30.70584063863909
3,1108939,8661642,-30.784830208638404
4,1108939,4390191,-30.83751734545166
5,1108939,242056,-30.849300034040834
6,1108939,2068541,-30.918247107497102
7,1108939,631424,-30.918911110522167
8,1108939,6707713,-30.954568952938125
9,1108939,8596285,-30.96680827102522
10,1108939,5807716,-31.004594334462446
11,1108939,6681205,-31.0317360828528
12,1108939,3130232,-31.072008475832632
13,1108939,4049530,-31.07221458820976
14,1108939,7919347,-31.07283284039014
15,1108939,6564869,-31.10029386142375
16,1108939,3150726,-31.10079764745327
17,1108939,4172981,-31.190432703497926
18,1108939,3745976,-31.190455600678142
19,1108939,6179026,-31.205081790247043
20,1108939,2011059,-31.20558567243142
21,1108939,2251472,-31.20565437708158
22,1108939,753531,-31.32394119876748
23,1108939,3865302,-31.341364311690764
24,1108939,610121,-31.34141011531536
25,1108939,917895,-31.341524621317394
26,1108939,2115313,-31.34154752199335
27,1108939,7844766,-31.34170782183041
28,1108939,7844765,-31.341753620210678
29,1108939,3009955,-31.3420283958108
30,1108939,6204916,-31.359644743610808
31,1108939,8256786,-31.360400431309692
32,1108939,6969425,-31.456304594491908
33,1108939,8596284,-31.456945903987254
34,1108939,371765,-31.457037508439235
35,1108939,2875828,-31.45708330961633
36,1108939,4772094,-31.45717490987282
37,1108939,1851519,-31.477175841060614
38,1108939,157178,-31.477244553578895
39,1108939,7777453,-31.477313264523406
40,1108939,5836378,-31.477862895432523
41,1108939,8596286,-31.478046083360493
42,1108939,1406041,-31.541485309103567
43,1108939,5748454,-31.54176017071857
44,1108939,2556061,-31.541851785660977
45,1108939,3647366,-31.54189759208304
46,1108939,414222,-31.541966300404766
47,1108939,1842680,-31.541966300404766
48,1108939,6164673,-31.54205790905263
49,1108939,6290174,-31.54210371232756
50,1108939,2556062,-31.54212661370279
51,1108939,6758075,-31.542149514903194
52,1108939,1597334,-31.61047818059052
53,1108939,3899055,-31.61047818059052
54,1108939,4016944,-31.610592709323885
55,1108939,3529237,-31.61063851959302
56,1108939,3904622,-31.61063851959302
57,1108939,3899061,-31.610821753674614
58,1108939,5668417,-31.61130268989816
59,1108939,5101048,-31.61176065272773
60,1108939,8596282,-31.659222532042342
61,1108939,834481,-31.659382873493318
62,1108939,1889170,-31.659611917844046
63,1108939,3184954,-31.659749336061147
64,1108939,3184955,-31.659863846433893
65,1108939,3124564,-31.66002415361302
66,1108939,3607301,-31.660230250257165
67,1108939,6707716,-31.764720483754246
68,1108939,6969422,-31.764743389151143
69,1108939,6726181,-31.764766294373153
70,1108939,5553584,-31.764880817860025
71,1108939,1690948,-31.764949529853705
